drug_Smiles,drug_ATC,drug_Name
C[NH2+]CCCCOC1=CC=CC=C1CC2=CC=CC=C2.[Cl-],N06AX08,Bifemelane hydrochloride
CC1=CC2=C(N1)C=CC=C2OCC(CNC(C)(C)C)OC(=O)C3=CC=CC=C3.C(C(=O)O)C(=O)O,C07AA17,Bopindolol malonate
CC(C(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O,V08AB04,Iopamidol
CC(C(C1CNC2=C(N1)C(=O)NC(=N2)N)O)O.Cl.Cl,A16AX07,Sapropterin dihydrochloride
CN(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2.Cl,D04AA01,Thonzylamine hydrochloride
CN(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2.Cl, R01AC06,Thonzylamine hydrochloride
CN(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2.Cl, R06AC06,Thonzylamine hydrochloride
C(CN(CC(=O)O)CC(=O)[O-])N(CC(=O)O)CC(=O)[O-].O.O.[Na+].[Na+],S01XA05,Edetate disodium
C(CN(CC(=O)O)CC(=O)[O-])N(CC(=O)O)CC(=O)[O-].O.O.[Na+].[Na+], V03AB03,Edetate disodium
CCN(CC(C)O)C1=NN=C(C=C1)NNC(=O)OCC,C02DB04,Cadralazine
CC(C)NCC(COC1=CC=CC=C1OCC=C)O.Cl,C07AA02,Oxprenolol hydrochloride
CCC(C)C(C)(COC(=O)N)COC(=O)N,N05BC04,Mebutamate
CC(C)(C(=O)NC(CS)C(=O)O)S,M01CC02,Bucillamine
C1=CC(=CN=C1)C(=O)NCCO[N+](=O)[O-],C01DX16,Nicorandil
CCN(CC)CCC1=C(C2=C(C=C(C=C2)OCC(=O)OCC)OC1=O)C.Cl,C01DX05,Chromonar hydrochloride
C1=CC(=CN=C1)C(=O)OC2C(C(C(C(C2OC(=O)C3=CN=CC=C3)OC(=O)C4=CN=CC=C4)OC(=O)C5=CN=CC=C5)OC(=O)C6=CN=CC=C6)OC(=O)C7=CN=CC=C7,C04AC03,Inositol niacinate
CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,V08AB02,Iohexol
CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)C1=CC=CC=C1,A02BX06,Proglumide
CN(C)CCN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)CC4=CSC(=N4)N)SC2)C(=O)O.Cl.Cl,J01DC07,Cefotiam hydrochloride
CCC(=O)OCC(=O)C1(C(CC2C1(CC(C3C2C(CC4=CC(=O)C=CC34C)Cl)O)C)C)OC(=O)CC,D07AB10,Alclometasone dipropionate
CCC(=O)OCC(=O)C1(C(CC2C1(CC(C3C2C(CC4=CC(=O)C=CC34C)Cl)O)C)C)OC(=O)CC, S01BA10,Alclometasone dipropionate
CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CCC(O3)CNC)N)N)N)O.OS(=O)(=O)O,S01AA22,Micronomicin sulfate
C1=CC(=C(C=C1S(=O)(=O)N)S(=O)(=O)N)Cl,C03BA07,Clofenamide
CCCCOC(=O)C1=CC=CC=C1NC2=CC=CC(=C2)C(F)(F)F,M01AG03,Ufenamate
CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4(C(CC3(C2(O1)C(=O)CO)C)O)F)C)F)C,C05AA10,Fluocinolone acetonide
CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4(C(CC3(C2(O1)C(=O)CO)C)O)F)C)F)C, D07AC04,Fluocinolone acetonide
CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4(C(CC3(C2(O1)C(=O)CO)C)O)F)C)F)C, S01BA15,Fluocinolone acetonide
CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4(C(CC3(C2(O1)C(=O)CO)C)O)F)C)F)C, S02BA08,Fluocinolone acetonide
CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(C(C(C(O3)CN)O)O)O)N)NC(=O)C(CN)O)O.OS(=O)(=O)O,J01GB11,Isepamicin sulfate
CC(C)C1=CC2=C(C=C1)OC3=NC(=C(C=C3C2=O)C(=O)O)N,A01AD07,Amlexanox
CC(C)C1=CC2=C(C=C1)OC3=NC(=C(C=C3C2=O)C(=O)O)N, R03DX01,Amlexanox
CCCCCC(C1C(CC(CC(CC(CC(CC(C(C(C(=CC=CC=CC=CC=CC(C(OC1=O)C)O)C)O)O)O)O)O)O)O)O)O,G01AA11,Pentamycin
CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6.CC(=O)O,L02AE01,Buserelin acetate
C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)N,N06BA07,Modafinil
CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)O)I,C01DX04,Benziodarone
CC1C2C(C(=O)N2C(=C1SC3CC(NC3)CNS(=O)(=O)N)C(=O)O)C(C)O.O,J01DH04,Doripenem hydrate
C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CN=C3.Cl,C04AX32,Fasudil hydrochloride
CCOC(=O)CC1=CC=C(C=C1)C2=CC=CC=C2,M02AA08,Felbinac ethyl
C(C1C(C(C(C(O1)O)F)O)O)O,V09IX04,Fludeoxyglucose F 18
COC1C(C(C(C(O1)COS(=O)(=O)[O-])OC2C(C(C(C(O2)C(=O)[O-])OC3C(C(C(C(O3)COS(=O)(=O)[O-])OC4C(C(C(C(O4)C(=O)[O-])OC5C(C(C(C(O5)COS(=O)(=O)[O-])O)O)NS(=O)(=O)[O-])O)O)OS(=O)(=O)[O-])NS(=O)(=O)[O-])O)OS(=O)(=O)[O-])O)NS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],B01AX05,Fondaparinux sodium
CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC.Cl,C08CA13,Lercanidipine hydrochloride
C1CCC2CN(CC2C1)C(=O)CC(CC3=CC=CC=C3)C(=O)[O-].C1CCC2CN(CC2C1)C(=O)CC(CC3=CC=CC=C3)C(=O)[O-].O.O.[Ca+2],A10BX08,Mitiglinide calcium hydrate
CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=CC=CC=C42.C(C(=O)O)C(=O)O.C(C(=O)O)C(=O)O,N05AB10,Perazine dimalonate
C1CC1C2=NC3=CC=CC=C3C(=C2C=CC(CC(CC(=O)[O-])O)O)C4=CC=C(C=C4)F.C1CC1C2=NC3=CC=CC=C3C(=C2C=CC(CC(CC(=O)[O-])O)O)C4=CC=C(C=C4)F.[Ca+2],C10AA08,Pitavastatin calcium
CC1=C(SC(=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-])CC(=O)[O-].[Na+].[Na+],J01DD09,Cefodizime sodium
CN1CC(C2=CC(=C(C=C21)O)N=NC(=O)N)O,B02BX02,Carbazochrome
CN1C(=C(C2=C(S1(=O)=O)C=C(S2)Cl)O)C(=O)NC3=CC=CC=N3,M01AC05,Lornoxicam
CN1CCCC(C1)CC2C3=CC=CC=C3SC4=CC=CC=C24.O.Cl,N04AA03,Methixene hydrochloride
CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4.O.Cl,R07AB01,Doxapram hydrochloride
CC(CC(C1=CC=CC=C1)C2=CC=CC=C2)NC(C)(C)C.Cl,G04BD05,Terodiline hydrochloride
C1CCNC(C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)O.Cl,N06BX15,Pipradrol hydrochloride
CC1(CCCO1)CN(C)S(=O)(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N,C03BA05,Mefruside
CC(=O)NC1=C(C(=C(C(=C1I)C(=O)[O-])I)N(C)C(=O)C)I.[Na+],V08AA02,Metrizoate sodium
COC1=CC=C(C=C1)C(=O)N2CCCC2=O,N06BX11,Aniracetam
CCCC(=O)NC1=C(C=C(C(=C1I)CC(CC)C(=O)[O-])I)I.[Na+],V08AC09,Tyropanoate sodium
CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)OC6CCCCO6,L01DB08,Pirarubicin
CCCC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)C(=O)COC(=O)CC,A01AC03,Hydrocortisone probutate
CCCC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)C(=O)COC(=O)CC, A07EA02,Hydrocortisone probutate
CCCC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)C(=O)COC(=O)CC, C05AA01,Hydrocortisone probutate
CCCC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)C(=O)COC(=O)CC, D07AA02,Hydrocortisone probutate
CCCC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)C(=O)COC(=O)CC, D07AB11,Hydrocortisone probutate
CCCC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)C(=O)COC(=O)CC, D07XA01,Hydrocortisone probutate
CCCC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)C(=O)COC(=O)CC, H02AB09,Hydrocortisone probutate
CCCC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)C(=O)COC(=O)CC, S01BA02,Hydrocortisone probutate
CCCC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)C(=O)COC(=O)CC, S01CB03,Hydrocortisone probutate
CCCC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)C(=O)COC(=O)CC, S02BA01,Hydrocortisone probutate
COC(=O)CCC=C=CCC1C(C(CC1=O)O)C=CC(COC2=CC=CC=C2)O,A02BB02,Enprostil
CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I,V08AB05,Iopromide
C1CCC(CC1)N2C(=NN=N2)CCCCOC3=CC4=C(C=C3)NC(=O)CC4,B01AC23,Cilostazol
CCCC(=O)OC1C(OC(CC1(C)OC(=O)CC)OC2C(OC(C(C2N(C)C)O)OC3C(CC(C(C=CC=CCC(OC(=O)CC(C3OC)O)C)O)C)CC=O)C)C,J01FA12,Rokitamycin
CCCCCCCCCC(=O)OC1(CCN(CC1)CCCC(=O)C2=CC=C(C=C2)F)C3=CC=C(C=C3)Cl,N05AD01,Haloperidol decanoate
CC1(C2CCC3(C(C2(CCC1OC(=O)CCC(=O)[O-])C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)[O-])C)C)C)C.[Na+].[Na+],A02BX01,Carbenoxolone sodium
[Xe],N01AX15,Xenon
[Xe], V04CX12,Xenon
CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)S(=O)(=O)N(C)C)N(C)C.CS(=O)(=O)O,N02CX05,Fonazine mesylate
CC1=CC(=O)C(=CN1)C(=O)NC(C2=CC=C(C=C2)O)C(=O)NC3C4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)[O-].[Na+],J01DD11,Cefpiramide sodium
Cl[Hg]Cl,D08AK03,Mercuric chloride
C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)COP(=O)(O)O)O)O)F)N,L01BB05,Fludarabine phosphate
CC1=C(C(C(=C(N1)C#N)C(=O)OC)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC(C)C,C08CA10,Nilvadipine
CCC1(CC(C2=C(C3=C(C=C2C1C(=O)OC)C(=O)C4=C(C3=O)C(=CC=C4)O)O)OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)OC7CCC(=O)C(O7)C)O)N(C)C)O.Cl,L01DB04,Aclarubicin hydrochloride
CCCC(=O)OCC(C(C(CN1C2=C(C=C(C(=C2)C)C)N=C3C1=NC(=O)NC3=O)OC(=O)CCC)OC(=O)CCC)OC(=O)CCC,A11HA04,Riboflavin butyrate
CCCC(=O)OCC(C(C(CN1C2=C(C=C(C(=C2)C)C)N=C3C1=NC(=O)NC3=O)OC(=O)CCC)OC(=O)CCC)OC(=O)CCC, S01XA26,Riboflavin butyrate
C1CC(=O)N(C1)CC(=O)N,N06BX03,Piracetam
CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)[O-])O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C.CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)[O-])O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C.[Ca+2],C10AA07,Rosuvastatin calcium
CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O.CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,G03EA02,Estradiol and testosterone
C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C.O.[Br-],R03BB04,Tiotropium bromide hydrate
CC1CC2C3CCC4=CC(=O)C=CC4(C3=CCC2(C1C(=O)CN5CCN(CC5)C6=NC(=NC(=C6)N7CCCC7)N8CCCC8)C)C.CS(=O)(=O)O,N07XX01,Tirilazad mesilate
CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC.C(C(C(=O)O)O)(C(=O)O)O.C(C(C(=O)O)O)(C(=O)O)O,L01CA04,Vinorelbine tartrate
C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Ga+3],V09HX01,Gallium citrate Ga 67
CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)N=C(N)N.O,J05AH01,Zanamivir hydrate
C1=CC(=S)N(C=C1)[O-].C1=CC(=S)N(C=C1)[O-].[Zn+2],D11AX12,Pyrithione zinc
C1CN(CCN1CCC2=C(C=C3C(=C2)CC(=O)N3)Cl)C4=NSC5=CC=CC=C54.O.Cl,N05AE04,Ziprasidone hydrochloride
CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I.CC(=O)NC1=C(C(=C(C(=C1I)C(=O)[O-])I)NC(=O)C)I.CNCC(C(C(C(CO)O)O)O)O.[Na+],V08AA01,Meglumine sodium amidotrizoate
CC12CCC(=O)C=C1C=CC3C2CCC4(C3CCC4(CCC(=O)[O-])O)C.[K+],C03DA02,Canrenoate potassium
COC1=CC(=CC(=C1OC)OC)C=CC(=O)N2CCN(CC2)CC(=O)N3CCCC3.C(=CC(=O)O)C(=O)O,C04AX27,Cinepazide maleate
CC[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C.[Br-],R03BB02,Oxitropium bromide
CCCCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CO,A01AC02,Dexamethasone valerate
CCCCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CO, C05AA09,Dexamethasone valerate
CCCCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CO, D07AB19,Dexamethasone valerate
CCCCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CO, D07XB05,Dexamethasone valerate
CCCCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CO, D10AA03,Dexamethasone valerate
CCCCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CO, H02AB02,Dexamethasone valerate
CCCCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CO, R01AD03,Dexamethasone valerate
CCCCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CO, S01BA01,Dexamethasone valerate
CCCCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CO, S01CB01,Dexamethasone valerate
CCCCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CO, S02BA06,Dexamethasone valerate
CCCCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CO, S03BA01,Dexamethasone valerate
CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)OC(=O)C5=CC=CC=C5,G03CA03,Estradiol benzoate
C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N,J01ED08,Sulfaphenazole
C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N, S01AB05,Sulfaphenazole
CCC1(CC(=O)NC(=O)C1)C,R07AB05,Bemegride
CC(C)OC(=O)CCCC=CCC1C(CC(C1C=CC(COC2=CC=CC(=C2)C(F)(F)F)O)O)O,S01EE04,Travoprost
CC(CC1=CC2=C(C(=C1)C(=O)N)N(CC2)CCCO)NCCOC3=CC=CC=C3OCC(F)(F)F,G04CA04,Silodosin
C1=CC(=CC=C1C2C(C(=O)N2C3=CC=C(C=C3)F)CCC(C4=CC=C(C=C4)F)O)O,C10AX09,Ezetimibe
C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O.O,M05BA08,Zoledronic acid
CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C(=C2)OC)OC)OC.Cl,C08DA02,Gallopamil hydrochloride
CN1CCCC1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4.Br,N02CC06,Eletriptan hydrobromide
C1=CC=C(C=C1)C2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)Cl,M01AB10,Fentiazac
C1=CC=C(C=C1)C2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)Cl, M02AA14,Fentiazac
C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C.COS(=O)(=O)[O-],A03BB03,N-Methylscopolamine methylsulfate
C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C.COS(=O)(=O)[O-], S01FA03,N-Methylscopolamine methylsulfate
COC1=CC(=CC(=C1OC)OC)CC2C3=CC(=C(C=C3CCN2)O)O.Cl,R03AC09,Trimetoquinol hydrochloride
COC1=CC(=CC(=C1OC)OC)CC2C3=CC(=C(C=C3CCN2)O)O.Cl, R03CC09,Trimetoquinol hydrochloride
CC(=O)NCC1=C(C(=C(C(=C1I)NC(=O)C)I)C(=O)O)I.CNCC(C(C(C(CO)O)O)O)O,V08AA03,Iodamide meglumine
CCOC(=O)CNC(C1CCCCC1)C(=O)N2CCC2C(=O)NCC3=CC=C(C=C3)C(=NO)N,B01AE05,Ximelagatran
CC(C)OC(=O)OCOP(=O)(COC(C)CN1C=NC2=C(N=CN=C21)N)OCOC(=O)OC(C)C.C(=CC(=O)O)C(=O)O,J05AF07,Tenofovir disoproxil fumarate
C=CCN.C1C(O1)CCl.Cl,V03AE02,Sevelamer hydrochloride
CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C([N-]2)C=CC(=C3)OC.CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C([N-]2)C=CC(=C3)OC.O.O.O.[Mg+2],A02BC05,Esomeprazole magnesium
CCC(=O)OC1CC2C3CCC4=C(C3CCC2(C1OC(=O)CC)C)C=CC(=C4)OC(=O)CC,G03CA04,Estriol tripropionate
CCC(=O)OC1CC2C3CCC4=C(C3CCC2(C1OC(=O)CC)C)C=CC(=C4)OC(=O)CC, G03CC06,Estriol tripropionate
CC(=O)OC1CC2C3CCC4=C(C3CCC2(C1OC(=O)C)C)C=CC(=C4)OC(=O)C5=CC=CC=C5,G03CA04,Estriol diacetate benzoate
CC(=O)OC1CC2C3CCC4=C(C3CCC2(C1OC(=O)C)C)C=CC(=C4)OC(=O)C5=CC=CC=C5, G03CC06,Estriol diacetate benzoate
CCCCCCCCCCCCCCCC(=O)OC1C(C(C(OC1SC)C(C(C)Cl)NC(=O)C2CC(CN2C)CCC)O)O.Cl,D10AF01,Clindamycin palmitate hydrochloride
CCCCCCCCCCCCCCCC(=O)OC1C(C(C(OC1SC)C(C(C)Cl)NC(=O)C2CC(CN2C)CCC)O)O.Cl, G01AA10,Clindamycin palmitate hydrochloride
CCCCCCCCCCCCCCCC(=O)OC1C(C(C(OC1SC)C(C(C)Cl)NC(=O)C2CC(CN2C)CCC)O)O.Cl, J01FF01,Clindamycin palmitate hydrochloride
CCCCCCCCCCCCOCCO,C05BB02,Polidocanol
CC(CN(C)C)O.CC(CN(C)C)O.CC(CN(C)C)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)CO)O)O,D06BB05,Inosine pranobex
CC(CN(C)C)O.CC(CN(C)C)O.CC(CN(C)C)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)CO)O)O, G01AX02,Inosine pranobex
CC(CN(C)C)O.CC(CN(C)C)O.CC(CN(C)C)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)CO)O)O, J05AX05,Inosine pranobex
CC(CN(C)C)O.CC(CN(C)C)O.CC(CN(C)C)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)CO)O)O, S01XA10,Inosine pranobex
CC(=CCCC(=CCCC(=CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O)C)C)C,A01AC04,Prednisolone farnesylate
CC(=CCCC(=CCCC(=CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O)C)C)C, A07EA01,Prednisolone farnesylate
CC(=CCCC(=CCCC(=CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O)C)C)C, C05AA04,Prednisolone farnesylate
CC(=CCCC(=CCCC(=CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O)C)C)C, D07AA03,Prednisolone farnesylate
CC(=CCCC(=CCCC(=CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O)C)C)C, D07XA02,Prednisolone farnesylate
CC(=CCCC(=CCCC(=CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O)C)C)C, H02AB06,Prednisolone farnesylate
CC(=CCCC(=CCCC(=CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O)C)C)C, R01AD02,Prednisolone farnesylate
CC(=CCCC(=CCCC(=CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O)C)C)C, S01BA04,Prednisolone farnesylate
CC(=CCCC(=CCCC(=CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O)C)C)C, S01CB02,Prednisolone farnesylate
CC(=CCCC(=CCCC(=CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O)C)C)C, S02BA03,Prednisolone farnesylate
CC(=CCCC(=CCCC(=CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O)C)C)C, S03BA02,Prednisolone farnesylate
CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NC)I.CNCC(C(C(C(CO)O)O)O)O,V08AA04,Iothalamate meglumine
C1=CN=CC=C1C(=O)NNCS(=O)(=O)[O-].O.[Na+],J04AC01,Isoniazid sodium methanesulfonate hydrate
CN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.CN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.O.Cl.Cl,G04BE07,Apomorphine hydrochloride
CN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.CN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.O.Cl.Cl, N04BC07,Apomorphine hydrochloride
C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)S(=O)(=O)[O-])C(=O)[O-])C[N+]4=CC=C(C=C4)C(=O)N.[Na+],J01DD03,Cefsulodin sodium
[Cl-].[Cl-].[Sr+2],V10BX01,Strontium chloride Sr 89
C1CC(N(C1)C(=O)C(CC2=CN=CN2)NC(=O)C3CCC(=O)N3)C(=O)N.C(C(C(=O)O)O)(C(=O)O)O.O,V04CJ02,Protirelin tartrate hydrate
CN1CC(=O)N2C(C1=O)CC3=C(C2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36,G04BE08,Tadalafil
CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O.C(C1C(C(C(C(O1)OC(C(CO)O)C(C(C(=O)O)O)O)O)O)O)O,D10AF02,Erythromycin lactobionate
CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O.C(C1C(C(C(C(O1)OC(C(CO)O)C(C(C(=O)O)O)O)O)O)O)O, J01FA01,Erythromycin lactobionate
CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O.C(C1C(C(C(C(O1)OC(C(CO)O)C(C(C(=O)O)O)O)O)O)O)O, S01AA17,Erythromycin lactobionate
C(C(=O)O[Al])N.O.O.O,A02AB07,Dihydroxyaluminum aminoacetate
CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I.CNCC(C(C(C(CO)O)O)O)O,V08AA01,Diatrizoate meglumine
CN1C(=C2C(=NC=N2)N(C1=O)C)[O-].C[N+](C)(C)CCO,R03DA02,Oxtriphylline
C(C(C(C(C(CBr)O)O)O)O)Br,L01AX01,Mitobronitol
