DRUG_NAME,smiles,ADRECS_ID,Match,smiles_index
levetiracetam,CCC(C(=O)N)N1CCCC1=O,08.01.03.011,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,07.09.05.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,19.01.01.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,20.02.01.013,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,12.01.06.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,19.04.03.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,08.01.02.004,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,15.03.04.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,23.03.12.001,1.0,-9
azelaic.acid,C(CCCC(=O)O)CCCC(=O)O,23.03.03.001,1.0,-10
azelaic.acid,C(CCCC(=O)O)CCCC(=O)O,17.02.06.005,1.0,-10
azelaic.acid,C(CCCC(=O)O)CCCC(=O)O,23.03.06.001,1.0,-10
azelaic.acid,C(CCCC(=O)O)CCCC(=O)O,08.01.07.006,1.0,-10
azelaic.acid,C(CCCC(=O)O)CCCC(=O)O,08.01.08.004,1.0,-10
azelaic.acid,C(CCCC(=O)O)CCCC(=O)O,10.01.01.003,1.0,-10
azelaic.acid,C(CCCC(=O)O)CCCC(=O)O,23.02.01.001,1.0,-10
azelaic.acid,C(CCCC(=O)O)CCCC(=O)O,23.03.12.001,1.0,-10
azelastine,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl,08.01.01.001,1.0,-11
azelastine,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl,17.02.04.006,1.0,-11
azelastine,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl,07.05.07.004,1.0,-11
azelastine,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl,11.01.13.005,1.0,-11
azelastine,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl,11.01.13.004,1.0,-11
azelastine,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl,22.02.05.011,1.0,-11
azelastine,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl,13.15.01.006,1.0,-11
azelastine,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl,11.01.13.009,1.0,-11
azelastine,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl,07.14.03.001,1.0,-11
azelastine,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl,22.02.05.020,1.0,-11
azelastine,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl,02.01.02.004,1.0,-11
azelastine,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl,07.06.01.002,1.0,-11
azelastine,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl,07.01.07.001,1.0,-11
azelastine,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl,08.01.01.002,1.0,-11
azelastine,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl,17.02.06.003,1.0,-11
azelastine,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl,22.04.03.001,1.0,-11
azathioprine,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],01.02.02.001,1.0,-12
azathioprine,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],07.08.01.001,1.0,-12
azathioprine,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],11.01.09.003,1.0,-12
azathioprine,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],09.01.07.022,1.0,-12
azathioprine,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],10.01.03.020,1.0,-12
azathioprine,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],01.12.01.001,1.0,-12
azathioprine,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],09.01.07.008,1.0,-12
azathioprine,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],01.03.03.002,1.0,-12
azathioprine,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],10.01.03.015,1.0,-12
azathioprine,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],07.02.01.001,1.0,-12
azathioprine,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],07.18.01.001,1.0,-12
azathioprine,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],01.17.01.001,1.0,-12
azathioprine,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],07.10.02.001,1.0,-12
azathioprine,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],01.02.03.001,1.0,-12
azathioprine,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],01.03.03.003,1.0,-12
azathioprine,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],01.08.01.002,1.0,-12
azathioprine,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],01.03.02.003,1.0,-12
azathioprine,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],10.01.01.006,1.0,-12
