drug_Smiles,drug_ATC,drug_Name
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,D10AF02,Erythromycin
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@@H]2O,G03AB08,Estradiol
NC1=CC=C(C=C1)S(N)(=O)=O,D06BA05,Sulfanilamide
NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1,C03AA03,Hydrochlorothiazide
COCCC1=CC=C(OCC(O)CNC(C)C)C=C1,C07FB02,Metoprolol
CC(=O)N[C@@H](CS)C(O)=O,S01XA08,Acetylcysteine
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,V04CX04,Mannitol
CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,A01AB23,Minocycline
ClC(Cl)Cl,N01AB02,Chloroform
COC1=CC(NC(C)CCCN)=C2N=CC=CC2=C1,P01BA03,Primaquine
N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O,N04BA03,Levodopa
CC(C)(CO)[C@@H](O)C(=O)NCCCO,D03AX03,Dexpanthenol
CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O,J04AM01,Streptomycin
CNC[C@H](O)C1=CC(O)=CC=C1,S01GA05,Phenylephrine
C[C@@H]1[C@H](O)CC[C@@]2(C)[C@H]1CC[C@@]1(C)[C@H]2[C@H](O)C[C@H]2\C([C@H](C[C@]12C)OC(C)=O)=C(/CCC=C(C)C)C(O)=O,J01XC01,Fusidic acid
CCCC(CCC)C(O)=O,N03AG01,Valproic acid
CN(C)C(=N)NC(N)=N,A10BD13,Metformin
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,P03AB02,Lindane
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,G03EK01,Methyltestosterone
COC1=CC=C2N=CC=C([C@@H](O)[C@@H]3C[C@@H]4CC[N@]3C[C@@H]4C=C)C2=C1,M09AA72,Quinine
CCCCC\C=C/C\C=C/C\C=C/CCCCC(O)=O,D11AX52,Gamolenic acid
CN1CC[C@]23[C@H]4OC5=C(O)C=CC(C[C@@H]1[C@@H]2C=C[C@@H]4O)=C35,N02AA01,Morphine
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,S01AA19,Ampicillin
CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,C07DB01,Atenolol
CN(C)[C@H]1[C@@H]2C[C@@H]3[C@H](O)C4=C(Cl)C=CC(O)=C4C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,D06AA01,Demeclocycline
CC(C)NCC(O)COC1=C2C=CC=CC2=CC=C1,C07BA05,Propranolol
CC(O)(CC(O)=O)CC(O)=O,C10AX05,Meglutol
CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C=C(O)C4=C3C2=O,J04AB03,Rifamycin
NCCC1=CC(O)=C(O)C=C1,C01CA04,Dopamine
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CNC2=O,D06BB05,Inosine
CC1=NC=C(N1CCO)[N+]([O-])=O,A02BD02,Metronidazole
C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@H]3O[C@@H]3\C=C\C(=O)O[C@H](C)C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O,G01AA02,Natamycin
CC1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O,J01MA01,Ofloxacin
CN1C=NC2=C1C(=O)NC(=O)N2C,C03BD01,Theobromine
CN(C)C(=N)NC(N)=N,A10BD20,Metformin
CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,J01AA20,Minocycline
[O-][N+](=O)C1=C(C=CC=C1Cl)C1=CNC=C1Cl,D01AA07,Pyrrolnitrin
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC1=CC=CC(OC2=CC=CC=C2)=C1,P03AC54,Permethrin
CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,N05CB01,Secobarbital
O=C(OCC1=CC=CC=C1)C1=CC=CC=C1,P03AX01,Benzyl benzoate
CC1=NC=C(N1CCO)[N+]([O-])=O,P01AB01,Metronidazole
COC1=CC=C2C[C@@H]3[C@@H]4CC[C@H](O)[C@@H]5OC1=C2[C@]45CCN3C,N02AJ02,Dihydrocodeine
CN(C)C(=N)NC(N)=N,A10BD22,Metformin
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C(Cl)=CC=C1O)[C@@]3(C)O,J01AA20,Chlortetracycline
O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O,A11HA07,Inositol
OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=C(S1)C=C(O)C=C2,G03XC01,Raloxifene
CC1=NC=C(N1CCO)[N+]([O-])=O,A02BD03,Metronidazole
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(O)C=CC=C1[C@@]3(C)O,J01AA56,Oxytetracycline
COC1=CC(=CC(OC)=C1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@H](O[C@H]3[C@H](O)[C@H]2O)C2=CC=CS2)C2=CC3=C(OCO3)C=C12,L01CB02,Teniposide
CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2O\C(C[C@H]12)=C/CCCC(O)=O,B01AC09,Epoprostenol
OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O,S03AA08,Chloramphenicol
CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,C07AB03,Atenolol
OC1=CC=CC=C1,C05BB05,Phenol
OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12,N05AH04,Quetiapine
COC1=CC=C2C[C@H]3N(C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,N02AA05,Oxycodone
CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,P01BE02,Artemether
COC1=CC=C2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5OC1=C2[C@]45CCN3C,R05DA04,Codeine
C[C@H]1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O,J01RA05,Levofloxacin
OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O,J01RA11,Ciprofloxacin
CCCCC1C(=O)N(N(C1=O)C1=CC=C(O)C=C1)C1=CC=CC=C1,M02AA04,Oxyphenbutazone
ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,R02AA05,Chlorhexidine
CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C(NC5=C4C=CC(OC)=C5)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)C1=CC(OC)=C(OC)C(OC)=C1,C02LA71,Reserpine
CCOC1=C(OCCN[C@H](C)CC2=CC(=C(OC)C=C2)S(N)(=O)=O)C=CC=C1,G04CA52,Tamsulosin
CN(C)C(=N)NC(N)=N,A10BD16,Metformin
CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O,J01RA08,Oleandomycin
ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,D08AC52,Chlorhexidine
O=C(OOC(=O)C1=CC=CC=C1)C1=CC=CC=C1,D10AE51,Benzoyl peroxide
CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O,G04BE01,Alprostadil
CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,C07FB03,Atenolol
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,A06AD16,Mannitol
CC(C(O)=O)C1=CC=CC(=C1)C(=O)C1=CC=CC=C1,M02AA10,Ketoprofen
NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CNC2=N1,B03BB51,Folic acid
NC(=N)NC1=NC(CSCCC(=N)NS(N)(=O)=O)=CS1,A02BA03,Famotidine
O=C(OOC(=O)C1=CC=CC=C1)C1=CC=CC=C1,D10AE01,Benzoyl peroxide
ClC=C(Cl)Cl,N01AB05,Trichloroethylene
CCC(=O)O[C@H]1[C@H](C)O[C@H](C[C@@]1(C)OC(C)=O)O[C@@H]1[C@@H](C)O[C@@H](OC2[C@@H](CC=O)C[C@@H](C)[C@@H](OC(C)=O)\C=C\C=C\C[C@@H](C)OC(=O)C[C@@H](OC(=O)CC)[C@@H]2OC)[C@H](O)[C@H]1N(C)C,J01FA11,Miocamycin
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,V03AC01,Deferoxamine
NNC(=O)C1=CC=NC=C1,J04AM05,Isoniazid
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@@H]2O,G03FA08,Estradiol
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@@H]2O,G03FB03,Estradiol
CC1(C)C2CCC1(C)C(=O)C2,C01EB02,Camphor
CN1C2=C(N=CN2)C(=O)N(C)C1=O,R03DB04,Theophylline
NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,S01AD06,Vidarabine
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@@H]2O,G03FB08,Estradiol
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,J01GB10,Ribostamycin
CNC(NCCSCC1=CC=C(CN(C)C)O1)=C[N+]([O-])=O,A02BA02,Ranitidine
COC1=CC=C2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5OC1=C2[C@]45CCN3C,N02AA79,Codeine
NC(=O)OCCCC1=CC=CC=C1,M03BA71,Phenprobamate
COC1=CC=C2C[C@@H]3[C@@H]4CC[C@H](O)[C@@H]5OC1=C2[C@]45CCN3C,N02AA08,Dihydrocodeine
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,C10AA02,Lovastatin
CN1C2=C(N(CC(O)=O)C=N2)C(=O)N(C)C1=O,R03DA09,Acefylline
CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=CC=CC=C2OC1=O,B01AA03,Warfarin
OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O,S02AA01,Chloramphenicol
OC(CC1=CN=CC=C1)(P(O)(O)=O)P(O)(O)=O,M05BA07,Risedronic acid
CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C=C(O)C4=C3C2=O,D06AX15,Rifamycin
CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@@H]1C)OC,D11AH01,Tacrolimus
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,L02BG04,Letrozole
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,C10BA01,Lovastatin
OC1=CC=CC=C1,R02AA19,Phenol
OC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,A11HA05,Biotin
CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,C07CB53,Atenolol
NC(=O)C1=CC=CC=C1O,N02BA55,Salicylamide
CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,N06CA03,Fluoxetine
OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,N02AA55,Naloxone
CN1C[C@@H](C=C2[C@H]1CC1=CNC3=CC=CC2=C13)C(=O)N[C@]1(C)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](CC3=CC=CC=C3)N2C1=O,N02CA72,Ergotamine
COC(=O)[C@@H](N)CC1=CC(O)=C(O)C=C1,N04BA04,Melevodopa
OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O,S03AA07,Ciprofloxacin
OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,V04CE01,Galactose
OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,V03AB15,Naloxone
NC(=O)OCCCC1=CC=CC=C1,M03BA01,Phenprobamate
O=C(O[C@H]1CN2CCC1CC2)N1CCC2=CC=CC=C2[C@@H]1C1=CC=CC=C1,G04CA53,Solifenacin
CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,D04AA33,Diphenhydramine
OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,N02AA53,Naloxone
C\C=C\C1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)C1=CC=C(O)C=C1)C2=O)C(O)=O,J01DC10,Cefprozil
CC1=C(O)C(CO)=C(CO)C=N1,J04AM08,Pyridoxine
NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1,C09XA54,Hydrochlorothiazide
C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@H]3O[C@@H]3\C=C\C(=O)O[C@H](C)C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O,D01AA02,Natamycin
C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)\C=C\C=C\CC\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O,G01AA51,Nystatin
COC1=CC=C2N=CC=C([C@H](O)[C@H]3C[C@@H]4CC[N@]3C[C@@H]4C=C)C2=C1,C01BA71,Quinidine
NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1,G01AE10,Hydrochlorothiazide
CC(C)(O)C(Cl)(Cl)Cl,A04AD54,Chlorobutanol
CCCCC1C(=O)N(N(C1=O)C1=CC=C(O)C=C1)C1=CC=CC=C1,M01AA03,Oxyphenbutazone
COC1=CC=C2C[C@H]3N(C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,N02AJ18,Oxycodone
CC1=NC=C(N1CCO)[N+]([O-])=O,J01RA04,Metronidazole
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(O)C=CC=C1[C@@]3(C)O,S01AA04,Oxytetracycline
CN[C@@H](C)[C@H](O)C1=CC=CC=C1,C01CA26,Ephedrine
OC1=CC=CC=C1,N01BX03,Phenol
CC(C)NCC(O)COC1=C2C=CC=CC2=CC=C1,C07FX01,Propranolol
CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C(NC5=C4C=CC(OC)=C5)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)C1=CC(OC)=C(OC)C(OC)=C1,C02LA01,Reserpine
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@@H]2O,G03FA16,Estradiol
CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O,J01FA05,Oleandomycin
CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,R02AX02,Ibuprofen
OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,V06DC02,Fructose
C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O,D10AD51,Tretinoin
NC1=CC=C(C=C1)C(O)=O,D11AX23,Aminobenzoic acid
CC1=NC=C(N1CCO)[N+]([O-])=O,A02BD01,Metronidazole
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,S01AA21,Amikacin
CC(O)=O,G01AD02,Acetic acid
CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1,N05BA01,Diazepam
COC1=CC=C2C=C(C=CC2=C1)[C@H](C)C(O)=O,M01AE52,Naproxen
COC1=C2C(=O)C3=C(C(O)=C4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)C4=C3O)C(C)=O)C(=O)C2=CC=C1,L01XY01,Daunorubicin
CN[C@@H](C)[C@H](O)C1=CC=CC=C1,R01AA03,Ephedrine
OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O,G01AA05,Chloramphenicol
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,A01AC01,Triamcinolone
CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O,A07AA54,Streptomycin
OC(O)C(Cl)(Cl)Cl,N05CC01,Chloral hydrate
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,C10BA02,Simvastatin
COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1,N01BX04,Capsaicin
OC1=CC=CC2=C1N=CC=C2,D08AH03,Oxyquinoline
OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,A06AD12,Lactitol
ClC1=CC=C2NC(=O)CN=C(C3=CC=CC=C3)C2=C1,N05BA16,Nordazepam
CC1=NC=C(N1CCO)[N+]([O-])=O,D06BX01,Metronidazole
CCOP(=O)(OCC)OC1=CC=C(C=C1)[N+]([O-])=O,S01EB10,Paraoxon
COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1OC(=O)C1=CC=CC=C1)N2C,N01BC01,Cocaine
C(C1=NCCN1)C1=CC=CC=C1,C04AB02,Tolazoline
CCC1(CCC(=O)NC1=O)C1=CC=C(N)C=C1,L02BG01,Aminoglutethimide
COC1=CC=NC(CS(=O)C2=NC3=C(N2)C=C(OC(F)F)C=C3)=C1OC,A02BC02,Pantoprazole
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,D06AX12,Amikacin
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,D06AA04,Tetracycline
CC(C(O)=O)C1=CC=CC(=C1)C(=O)C1=CC=CC=C1,M01AE53,Ketoprofen
COC1=C(C\C=C(/C)CCC(O)=O)C(O)=C2C(=O)OCC2=C1C,L04AA06,Mycophenolic acid
CN(C)C(=N)NC(N)=N,A10BA02,Metformin
COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1OC(=O)C1=CC=CC=C1)N2C,R02AD03,Cocaine
CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,G01AE10,Celecoxib
NC1=NC2=C(N=CN2COC(CO)CO)C(=O)N1,S01AD09,Ganciclovir
FC1=CNC(=O)NC1=O,L01BC02,Fluorouracil
OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O,D06AX02,Chloramphenicol
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,N06BC01,Caffeine
CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,P01BF01,Artemether
CN(C)[C@H]1[C@@H]2C[C@@H]3[C@H](O)C4=C(Cl)C=CC(O)=C4C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,J01AA01,Demeclocycline
CC1=NC=C(N1CCO)[N+]([O-])=O,A02BD15,Metronidazole
OC(=O)C1=CC=CC=C1,V04CG30,Benzoic acid
ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,A01AB03,Chlorhexidine
C[C@@H]1[C@H](O)CC[C@@]2(C)[C@H]1CC[C@@]1(C)[C@H]2[C@H](O)C[C@H]2\C([C@H](C[C@]12C)OC(C)=O)=C(/CCC=C(C)C)C(O)=O,S01AA13,Fusidic acid
C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(O)=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,P01BE03,Artesunate
CNCCC=C1C2=CC=CC=C2CCC2=C1C=CC=C2,N06AA10,Nortriptyline
CC(C)=CC1C(C(=O)OCC2=CC(OC3=CC=CC=C3)=CC=C2)C1(C)C,P03AC53,Phenothrin
CS(C)=O,G04BX13,Dimethyl sulfoxide
COC(=O)C1=C(C)NC(C)=C(C1C1=C(C=CC=C1)[N+]([O-])=O)C(=O)OC,C08GA01,Nifedipine
CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,C10BX15,Atorvastatin
ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,S02AA09,Chlorhexidine
COC1=C(OC)C=C(CC2=NC=CC3=CC(OC)=C(OC)C=C23)C=C1,G04BE02,Papaverine
N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O,H03AA03,Liothyronine
CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,R06AA52,Diphenhydramine
NCCCC[C@H](N)C(O)=O,B05XB03,Lysine
CNC(=O)OC1=CC=C2N(C)[C@H]3N(C)CC[C@@]3(C)C2=C1,V03AB19,Physostigmine
NCC(CC(O)=O)C1=CC=C(Cl)C=C1,M03BX01,Baclofen
CC1=NC=C(N1CCO)[N+]([O-])=O,A02BD11,Metronidazole
NC(=O)C1=CC=CC=C1O,N02BA05,Salicylamide
CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,C07BB03,Atenolol
CC1=NC=C(N1CCO)[N+]([O-])=O,J01XD01,Metronidazole
CN(C)C(=N)NC(N)=N,A10BD23,Metformin
COC1=CC=C2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5OC1=C2[C@]45CCN3C,N02AJ08,Codeine
OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O,J01RA12,Ciprofloxacin
C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C\C(O)=O,D10AD04,Isotretinoin
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@@H]2O,G03FA03,Estradiol
COC1=CC=C2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5OC1=C2[C@]45CCN3C,N02AA59,Codeine
CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12,N06AB06,Sertraline
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@@H]2O,G03FB12,Estradiol
NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1,J05AR12,Lamivudine
C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C\C(O)=O,D10AD54,Isotretinoin
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@@H]2O,G03FA14,Estradiol
CNC[C@H](O)C1=CC(O)=CC=C1,R01AB01,Phenylephrine
N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O,N04BA01,Levodopa
CNC[C@H](O)C1=CC(O)=CC=C1,S01FB01,Phenylephrine
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C(Cl)=CC=C1O)[C@@]3(C)O,S01AA02,Chlortetracycline
NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1,C03EA01,Hydrochlorothiazide
CC1=NOC(CCCOC2=C(C)C=C(C=C2C)C2=NOC(=N2)C(F)(F)F)=C1,J05AX06,Pleconaril
NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1,C01EB10,Adenosine
